[18-05-2017 14:01:44] Use of undefined constant nan - assumed 'nan', W:\domains\mysite.local\inc\lib.ink.php : 64
[18-05-2017 14:08:29] Undefined variable: POST, W:\domains\mysite.local\calc.php : 19
[18-05-2017 14:08:29] Undefined variable: POST, W:\domains\mysite.local\calc.php : 23
[18-05-2017 14:08:29] Undefined variable: POST, W:\domains\mysite.local\calc.php : 27
[18-05-2017 14:08:37] Undefined variable: POST, W:\domains\mysite.local\calc.php : 19
[18-05-2017 14:08:37] Undefined variable: POST, W:\domains\mysite.local\calc.php : 23
[18-05-2017 14:08:37] Undefined variable: POST, W:\domains\mysite.local\calc.php : 27
[18-05-2017 14:10:56] Undefined variable: cols, W:\domains\mysite.local\table.php : 9
[18-05-2017 14:10:56] Undefined variable: rows, W:\domains\mysite.local\table.php : 10
[18-05-2017 14:10:56] Undefined variable: color, W:\domains\mysite.local\table.php : 11
[18-05-2017 14:10:56] Undefined index: cols, W:\domains\mysite.local\table.php : 19
[18-05-2017 14:10:56] Undefined index: rows, W:\domains\mysite.local\table.php : 23
[18-05-2017 14:10:56] Undefined index: color, W:\domains\mysite.local\table.php : 27
[18-05-2017 14:10:56] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:10:56] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:03] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:03] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:08] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:08] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:13] Undefined variable: cols, W:\domains\mysite.local\table.php : 9
[18-05-2017 14:11:13] Undefined variable: rows, W:\domains\mysite.local\table.php : 10
[18-05-2017 14:11:13] Undefined variable: color, W:\domains\mysite.local\table.php : 11
[18-05-2017 14:11:13] Undefined index: cols, W:\domains\mysite.local\table.php : 19
[18-05-2017 14:11:13] Undefined index: rows, W:\domains\mysite.local\table.php : 23
[18-05-2017 14:11:13] Undefined index: color, W:\domains\mysite.local\table.php : 27
[18-05-2017 14:11:13] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:13] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:19] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:19] Undefined variable: border, W:\domains\mysite.local\inc\lib.ink.php : 48
[18-05-2017 14:11:27] Undefined variable: num1, W:\domains\mysite.local\calc.php : 13
[18-05-2017 14:11:27] Undefined variable: num2, W:\domains\mysite.local\calc.php : 13
[18-05-2017 14:11:27] Undefined variable: operator, W:\domains\mysite.local\calc.php : 13
[18-05-2017 14:11:27] Undefined index: num1, W:\domains\mysite.local\calc.php : 19
[18-05-2017 14:11:27] Undefined index: operator, W:\domains\mysite.local\calc.php : 23
[18-05-2017 14:11:27] Undefined index: num2, W:\domains\mysite.local\calc.php : 27
[18-05-2017 22:19:52] Undefined index: id, W:\domains\mysite.local\index.php : 12
[18-05-2017 22:20:12] Undefined index: id, W:\domains\mysite.local\index.php : 12
[18-05-2017 22:20:25] Undefined index: id, W:\domains\mysite.local\index.php : 12
[19-05-2017 13:56:58] Undefined index: id, W:\domains\mysite.local\index.php : 12
[19-05-2017 13:57:11] Undefined variable: num1, W:\domains\mysite.local\calc.php : 13
[19-05-2017 13:57:11] Undefined variable: num2, W:\domains\mysite.local\calc.php : 13
[19-05-2017 13:57:11] Undefined variable: operator, W:\domains\mysite.local\calc.php : 13
[19-05-2017 13:57:11] Undefined index: num1, W:\domains\mysite.local\calc.php : 19
[19-05-2017 13:57:11] Undefined index: operator, W:\domains\mysite.local\calc.php : 23
[19-05-2017 13:57:11] Undefined index: num2, W:\domains\mysite.local\calc.php : 27
[23-05-2017 12:18:21] Undefined index: id, W:\domains\mysite.local\index.php : 12
[23-05-2017 12:34:46] Undefined index: id, W:\domains\mysite.local\index.php : 12
